2016-04-03 19:10:02,009 - INFO  [ProcessThread:-1:PrepRequestProcessor@399] - Processed session termination for sessionid: 0x153dd8123720005
2016-04-03 19:29:52,868 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn$Factory@251] - Accepted socket connection from /127.0.0.1:47237
2016-04-03 19:29:52,871 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@777] - Client attempting to establish new session at /127.0.0.1:47237
2016-04-03 19:29:52,876 - INFO  [SyncThread:0:NIOServerCnxn@1580] - Established session 0x153dd8123720006 with negotiated timeout 20000 for client /127.0.0.1:47237
2016-04-03 19:29:53,094 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn$Factory@251] - Accepted socket connection from /0:0:0:0:0:0:0:1:38216
2016-04-03 19:29:53,097 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@777] - Client attempting to establish new session at /0:0:0:0:0:0:0:1:38216
2016-04-03 19:29:53,100 - INFO  [SyncThread:0:NIOServerCnxn@1580] - Established session 0x153dd8123720007 with negotiated timeout 20000 for client /0:0:0:0:0:0:0:1:38216
2016-04-03 19:30:00,361 - WARN  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@634] - EndOfStreamException: Unable to read additional data from client sessionid 0x153dd8123720006, likely client has closed socket
2016-04-03 19:30:00,369 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@1435] - Closed socket connection for client /127.0.0.1:47237 which had sessionid 0x153dd8123720006
2016-04-03 19:30:00,371 - WARN  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@634] - EndOfStreamException: Unable to read additional data from client sessionid 0x153dd8123720007, likely client has closed socket
2016-04-03 19:30:00,375 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@1435] - Closed socket connection for client /0:0:0:0:0:0:0:1:38216 which had sessionid 0x153dd8123720007
2016-04-03 19:30:20,001 - INFO  [SessionTracker:ZooKeeperServer@316] - Expiring session 0x153dd8123720007, timeout of 20000ms exceeded
2016-04-03 19:30:20,002 - INFO  [SessionTracker:ZooKeeperServer@316] - Expiring session 0x153dd8123720006, timeout of 20000ms exceeded
2016-04-03 19:30:20,004 - INFO  [ProcessThread:-1:PrepRequestProcessor@399] - Processed session termination for sessionid: 0x153dd8123720007
2016-04-03 19:30:20,004 - INFO  [ProcessThread:-1:PrepRequestProcessor@399] - Processed session termination for sessionid: 0x153dd8123720006
2016-04-03 19:35:27,603 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn$Factory@251] - Accepted socket connection from /127.0.0.1:47255
2016-04-03 19:35:27,606 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@777] - Client attempting to establish new session at /127.0.0.1:47255
2016-04-03 19:35:27,610 - INFO  [SyncThread:0:NIOServerCnxn@1580] - Established session 0x153dd8123720008 with negotiated timeout 20000 for client /127.0.0.1:47255
2016-04-03 19:35:27,813 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn$Factory@251] - Accepted socket connection from /127.0.0.1:47256
2016-04-03 19:35:27,818 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@777] - Client attempting to establish new session at /127.0.0.1:47256
2016-04-03 19:35:27,823 - INFO  [SyncThread:0:NIOServerCnxn@1580] - Established session 0x153dd8123720009 with negotiated timeout 20000 for client /127.0.0.1:47256
2016-04-03 19:35:34,357 - WARN  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@634] - EndOfStreamException: Unable to read additional data from client sessionid 0x153dd8123720009, likely client has closed socket
2016-04-03 19:35:34,367 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@1435] - Closed socket connection for client /127.0.0.1:47256 which had sessionid 0x153dd8123720009
2016-04-03 19:35:34,369 - WARN  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@634] - EndOfStreamException: Unable to read additional data from client sessionid 0x153dd8123720008, likely client has closed socket
2016-04-03 19:35:34,370 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@1435] - Closed socket connection for client /127.0.0.1:47255 which had sessionid 0x153dd8123720008
2016-04-03 19:35:48,001 - INFO  [SessionTracker:ZooKeeperServer@316] - Expiring session 0x153dd8123720008, timeout of 20000ms exceeded
2016-04-03 19:35:48,002 - INFO  [SessionTracker:ZooKeeperServer@316] - Expiring session 0x153dd8123720009, timeout of 20000ms exceeded
2016-04-03 19:35:48,003 - INFO  [ProcessThread:-1:PrepRequestProcessor@399] - Processed session termination for sessionid: 0x153dd8123720008
2016-04-03 19:35:48,004 - INFO  [ProcessThread:-1:PrepRequestProcessor@399] - Processed session termination for sessionid: 0x153dd8123720009
2016-04-03 19:45:58,296 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn$Factory@251] - Accepted socket connection from /127.0.0.1:47271
2016-04-03 19:45:58,299 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@777] - Client attempting to establish new session at /127.0.0.1:47271
2016-04-03 19:45:58,305 - INFO  [SyncThread:0:NIOServerCnxn@1580] - Established session 0x153dd812372000a with negotiated timeout 20000 for client /127.0.0.1:47271
2016-04-03 19:45:58,520 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn$Factory@251] - Accepted socket connection from /127.0.0.1:47272
2016-04-03 19:45:58,522 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@777] - Client attempting to establish new session at /127.0.0.1:47272
2016-04-03 19:45:58,537 - INFO  [SyncThread:0:NIOServerCnxn@1580] - Established session 0x153dd812372000b with negotiated timeout 20000 for client /127.0.0.1:47272
2016-04-03 19:46:06,357 - WARN  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@634] - EndOfStreamException: Unable to read additional data from client sessionid 0x153dd812372000b, likely client has closed socket
2016-04-03 19:46:06,361 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@1435] - Closed socket connection for client /127.0.0.1:47272 which had sessionid 0x153dd812372000b
2016-04-03 19:46:06,365 - WARN  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@634] - EndOfStreamException: Unable to read additional data from client sessionid 0x153dd812372000a, likely client has closed socket
2016-04-03 19:46:06,367 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@1435] - Closed socket connection for client /127.0.0.1:47271 which had sessionid 0x153dd812372000a
2016-04-03 19:46:26,001 - INFO  [SessionTracker:ZooKeeperServer@316] - Expiring session 0x153dd812372000a, timeout of 20000ms exceeded
2016-04-03 19:46:26,001 - INFO  [SessionTracker:ZooKeeperServer@316] - Expiring session 0x153dd812372000b, timeout of 20000ms exceeded
2016-04-03 19:46:26,002 - INFO  [ProcessThread:-1:PrepRequestProcessor@399] - Processed session termination for sessionid: 0x153dd812372000a
2016-04-03 19:46:26,003 - INFO  [ProcessThread:-1:PrepRequestProcessor@399] - Processed session termination for sessionid: 0x153dd812372000b
2016-04-03 19:56:43,995 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn$Factory@251] - Accepted socket connection from /0:0:0:0:0:0:0:1:38270
2016-04-03 19:56:44,003 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@777] - Client attempting to establish new session at /0:0:0:0:0:0:0:1:38270
2016-04-03 19:56:44,012 - INFO  [SyncThread:0:NIOServerCnxn@1580] - Established session 0x153dd812372000c with negotiated timeout 20000 for client /0:0:0:0:0:0:0:1:38270
2016-04-03 19:56:44,275 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn$Factory@251] - Accepted socket connection from /127.0.0.1:47293
2016-04-03 19:56:44,278 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@777] - Client attempting to establish new session at /127.0.0.1:47293
2016-04-03 19:56:44,284 - INFO  [SyncThread:0:NIOServerCnxn@1580] - Established session 0x153dd812372000d with negotiated timeout 20000 for client /127.0.0.1:47293
2016-04-03 19:56:50,350 - WARN  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@634] - EndOfStreamException: Unable to read additional data from client sessionid 0x153dd812372000c, likely client has closed socket
2016-04-03 19:56:50,609 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@1435] - Closed socket connection for client /0:0:0:0:0:0:0:1:38270 which had sessionid 0x153dd812372000c
2016-04-03 19:56:50,611 - WARN  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@634] - EndOfStreamException: Unable to read additional data from client sessionid 0x153dd812372000d, likely client has closed socket
2016-04-03 19:56:50,612 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@1435] - Closed socket connection for client /127.0.0.1:47293 which had sessionid 0x153dd812372000d
2016-04-03 19:57:06,001 - INFO  [SessionTracker:ZooKeeperServer@316] - Expiring session 0x153dd812372000c, timeout of 20000ms exceeded
2016-04-03 19:57:06,002 - INFO  [SessionTracker:ZooKeeperServer@316] - Expiring session 0x153dd812372000d, timeout of 20000ms exceeded
2016-04-03 19:57:06,003 - INFO  [ProcessThread:-1:PrepRequestProcessor@399] - Processed session termination for sessionid: 0x153dd812372000c
2016-04-03 19:57:06,004 - INFO  [ProcessThread:-1:PrepRequestProcessor@399] - Processed session termination for sessionid: 0x153dd812372000d
2016-04-03 20:05:05,416 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn$Factory@251] - Accepted socket connection from /0:0:0:0:0:0:0:1:38300
2016-04-03 20:05:05,425 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@777] - Client attempting to establish new session at /0:0:0:0:0:0:0:1:38300
2016-04-03 20:05:05,429 - INFO  [SyncThread:0:NIOServerCnxn@1580] - Established session 0x153dd812372000e with negotiated timeout 20000 for client /0:0:0:0:0:0:0:1:38300
2016-04-03 20:05:05,631 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn$Factory@251] - Accepted socket connection from /0:0:0:0:0:0:0:1:38301
2016-04-03 20:05:05,633 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@777] - Client attempting to establish new session at /0:0:0:0:0:0:0:1:38301
